Track ID,Track Name,Artist(s),Album,Danceability Rating,Energy Rating,Key Rating,Loudness Rating,Mode Rating,Speechiness Rating,Acousticness Rating,Instrumentalness Rating,Liveness Rating,Valence Rating,Tempo Rating
0qSITuCPLxjoDtESBy70WO,Flowers Never Bend with the Rainfall,Simon & Garfunkel,"Parsley, Sage, Rosemary And Thyme",0.425,0.34,9,-14.176,1,0.0357,0.656,0.0,0.127,0.488,110.208
7vCAPGfk46iIyikreugUay,Coming into Los Angeles - Remastered,Arlo Guthrie,Running Down the Road (Remastered),0.558,0.744,4,-7.791,0,0.037,0.569,0.000148,0.24,0.54,128.949
6OojY4NdPiEGWHV2EUSwHz,Always See Your Face,Love,Four Sail (Expanded Edition),0.567,0.579,0,-12.565,1,0.029,0.38,2.8e-05,0.0562,0.92,109.84
1XuccRABkfUVB4FjSVhjL1,Alone Again Or - 2015 Remaster,Love,Forever Changes (2015 Remaster),0.318,0.303,11,-15.572,0,0.0302,0.664,0.000223,0.113,0.226,174.254
4nFAL2TKUOoAPQJ5DGGoTd,Butchie's Tune,The Lovin' Spoonful,Daydream,0.62,0.463,3,-11.032,1,0.0324,0.512,0.0209,0.0429,0.9,87.07
0kp728Knw5PYvU3QzMZ0yJ,Uncle John's Band - 2013 Remaster,Grateful Dead,Workingman's Dead,0.701,0.316,7,-14.723,1,0.0843,0.496,0.0,0.121,0.889,136.73
6XlcraQqLY6wGnXpoVeoko,"Wednesday Morning, 3 A.M.",Simon & Garfunkel,"Wednesday Morning, 3 A.M.",0.497,0.194,5,-17.237,1,0.0364,0.828,1.88e-05,0.102,0.511,105.656
3URRBJKRfCnlit1jVoncUD,The Red Telephone - 2015 Remaster,Love,Forever Changes (2015 Remaster),0.471,0.258,7,-19.476,1,0.0346,0.576,8.16e-05,0.11,0.0908,110.634
7JNR1RWQ5aAgLVcPPmHuqA,(Till I) Run With You,The Lovin' Spoonful,Revelation: Revolution '69,0.584,0.681,10,-7.587,1,0.109,0.151,0.0,0.114,0.9,169.897
1OE5l6sedVcIFELMuxQOPI,Ripple - 2013 Remaster,Grateful Dead,American Beauty (2013 Remaster),0.604,0.411,7,-14.258,1,0.034,0.427,5.74e-05,0.602,0.675,126.637
52SCT6ImFklqEhH21lgErO,Sweet City Woman,Stampeders,Against the Grain,0.696,0.736,7,-7.283,1,0.048,0.255,0.0,0.117,0.917,88.133
1DrirX7vAJMDAoz37ZbSeA,Leaves That Are Green,Simon & Garfunkel,Sounds Of Silence,0.537,0.361,4,-15.617,1,0.0327,0.32,0.0,0.0756,0.889,105.668
4uGIJG1jYFonGc4LGp5uQL,Somebody to Love,Jefferson Airplane,Surrealistic Pillow,0.504,0.578,4,-9.302,1,0.031,0.408,0.0,0.321,0.654,132.411
0qJ6owHt00MMZTpNmNsPHC,Eyes of the World,Grateful Dead,The Very Best of the Grateful Dead,0.671,0.737,9,-5.947,1,0.0374,0.422,8.91e-05,0.16,0.614,106.921
1rJi8cf8OWsrX4CqBnMSoQ,Who Loves the Sun - 2015 Remaster,The Velvet Underground,Loaded: Re-Loaded 45th Anniversary Edition,0.441,0.568,4,-8.833,1,0.0298,0.326,0.0,0.368,0.721,130.131
7tbp39GZvDA0cItgHynVnG,I'm Free,The Who,Tommy,0.623,0.729,2,-9.003,1,0.033,0.199,0.000138,0.283,0.446,112.046
4PPwkLq2ld1k09Bl5NkyZB,Uncle Remus,Frank Zappa,Apostrophe('),0.484,0.66,0,-11.163,1,0.0358,0.034,0.0812,0.0893,0.742,78.591
7qlH2jZ1ievaWYrWT7kKxc,Sugar Magnolia - 2020 Remaster,Grateful Dead,American Beauty (50th Anniversary Deluxe Edition),0.591,0.511,1,-12.114,0,0.046,0.203,8.64e-06,0.137,0.578,154.769
0byOqNZN9ailhoORv5Ps0Z,I Am a Rock,Simon & Garfunkel,Sounds Of Silence,0.66,0.611,0,-10.309,1,0.0392,0.423,1.11e-05,0.107,0.749,113.898
5HNCy40Ni5BZJFw1TKzRsC,Comfortably Numb,Pink Floyd,The Wall,0.472,0.366,11,-12.595,0,0.0286,0.15,0.312,0.0837,0.171,127.163
5eGKna0aflc9wmMoDcIja4,High Flying Bird,Jefferson Airplane,Jefferson Airplane Takes Off,0.528,0.479,6,-9.771,0,0.0298,0.522,0.0,0.104,0.7,118.475
7x2xjJV3YAPeLQJ7u3Kjet,Box of Rain - 2013 Remaster,Grateful Dead,American Beauty (2013 Remaster),0.52,0.49,2,-12.828,1,0.0286,0.413,0.0,0.121,0.76,117.755
6vsIZiooOVARa5jvyKypOw,Summer Breeze - Live,The Isley Brothers,Wild in Woodstock: The Isley Brothers Live at Bearsville Sound Studio (1980),0.333,0.547,9,-11.288,0,0.0443,0.151,0.0692,0.165,0.473,162.392
4NijroPKrjPAqSEroB07rk,Keep Yourself Alive - 2011 Mix,Queen,Queen,0.419,0.721,2,-9.498,1,0.0792,0.25,4.17e-05,0.104,0.593,134.204
6TZYGQ2djryNbg98vV5Prg,Mr. Spaceman,The Byrds,Fifth Dimension,0.584,0.708,7,-8.958,1,0.0356,0.268,0.0,0.271,0.927,107.873
0mJQlCl9YgxW7kyeltNiVk,Touch of Grey - 2013 Remaster,Grateful Dead,In the Dark,0.612,0.696,11,-11.34,1,0.0353,0.0785,9.4e-06,0.14,0.849,159.829
7F02x6EKYIQV3VcTaTm7oN,Hey You,Pink Floyd,The Wall,0.587,0.302,0,-14.976,1,0.0293,0.223,0.00216,0.128,0.19,112.46
4qSk2aeaE2dh5ZOP0JdaV3,Waterloo Sunset,The Kinks,Picture Book,0.513,0.683,1,-7.996,0,0.0246,0.268,0.0,0.173,0.467,107.866
1udKn1oNKYQSQ9OmiIWCMu,Do You Believe in Magic_,The Lovin' Spoonful,Do you Believe In Magic,0.553,0.738,0,-7.963,1,0.0457,0.213,0.0,0.339,0.759,138.602
1uF7aiINkPvBYPhsJZXAEH,The Night Comes Down - Remastered 2011,Queen,Queen,0.402,0.569,7,-12.319,1,0.059,0.683,0.0022,0.423,0.67,143.466
62zuXt6X5B6YQOBNFV2eXG,The Thin Ice,Pink Floyd,The Wall,0.406,0.128,9,-16.983,0,0.0349,0.359,0.0019,0.656,0.191,110.272
4RUQVUxaRMwDnsUwW80xz4,"Brown Eyed Women - Live in Denmark, 1972; 2001 Remaster","Grateful Dead, David Nelson, Debbie Eisenberg, Marma-Duke, Merle Saunders, Mouse, Pete Grant, WENDY",Europe '72 (Live; 2001 Remaster),0.578,0.618,4,-9.527,1,0.0327,0.648,0.246,0.184,0.721,106.821
6jwlUg04JwzpD55ua9XJl1,Somewhere They Can't Find Me,Simon & Garfunkel,Sounds Of Silence,0.406,0.478,11,-11.556,0,0.0339,0.582,0.0,0.121,0.576,80.62
7vgTNTaEz3CsBZ1N4YQalM,Ghost Town,"Kanye West, PARTYNEXTDOOR",ye,0.573,0.545,7,-4.247,0,0.0288,0.0969,0.0,0.329,0.297,83.378
0DQqzCHlPyKQXfF8uL01SI,Sunny Afternoon,The Kinks,Face to Face (Deluxe),0.595,0.462,2,-8.414,0,0.0259,0.102,0.0,0.0641,0.526,124.991
0HLIhUYvZdxemJ5vHJsSBy,Tommy Can You Hear Me_,The Who,Tommy,0.632,0.366,0,-10.555,1,0.0322,0.297,0.0,0.0974,0.882,125.714
7LbfuQVct78YoghmoPtsQ8,Casey Jones - 2013 Remaster,Grateful Dead,Workingman's Dead,0.671,0.405,0,-10.052,1,0.0392,0.385,0.0,0.132,0.828,99.678
5BaQAjSexNiraT4MJbO9cR,Stairway To Heaven,"Tiny Tim, Brave Combo",Girl,0.605,0.327,11,-15.001,0,0.0422,0.795,0.0,0.32,0.771,113.686
7K6xMPtAjTuLPNlJMLf5bS,"Another Brick in the Wall, Pt. 1",Pink Floyd,The Wall,0.613,0.0457,0,-26.398,1,0.0337,0.937,0.642,0.0991,0.093,99.524
7xRemq7GLu0Tbqe9OckG87,The Man in Me,Bob Dylan,New Morning,0.419,0.517,8,-9.368,1,0.0284,0.532,0.0251,0.0785,0.905,145.109
3Xls4cNOwy01dtrNXb1inG,White Room,Cream,Wheels Of Fire,0.553,0.576,0,-13.458,1,0.0304,0.191,0.00664,0.0365,0.457,109.827
0NkqCdYDySVdBoeGs4Nywe,Wear Your Love Like Heaven,Donovan,A Gift From A Flower To A Garden,0.619,0.557,7,-10.715,0,0.0351,0.404,0.0,0.181,0.831,116.065
4gMgiXfqyzZLMhsksGmbQV,"Another Brick in the Wall, Pt. 2",Pink Floyd,The Wall,0.693,0.394,0,-15.882,1,0.0428,0.0782,0.000694,0.247,0.721,104.114
1Og2Qi5XwYdr0YI6rn79Zb,Everybody's Gotta Live,Love,Reel To Real,0.805,0.281,9,-11.877,0,0.0961,0.607,0.0,0.116,0.281,105.873
6vxHp3CDNo0afgKGp2yi1E,Me and Julio Down by the Schoolyard,Paul Simon,Paul Simon,0.626,0.816,9,-10.593,1,0.131,0.237,1.8e-06,0.104,0.798,105.307
7egTKPYxbWaaV1jEzb1rHu,Summertime,The Zombies,Begin Here,0.317,0.454,9,-8.161,0,0.0337,0.907,0.0022,0.113,0.395,178.73
2O3l4X1yTua8oMMCtazkyo,The Happiest Days of Our Lives,Pink Floyd,The Wall,0.74,0.231,9,-18.91,0,0.0415,0.551,0.747,0.249,0.546,103.994
7M7AwtGvWdMYudqx5Iuh1m,Althea - 2013 Remaster,Grateful Dead,Go to Heaven,0.783,0.284,9,-14.307,1,0.0365,0.679,0.285,0.0767,0.583,82.676
4k6ejdRv0n3jsXnwdW42t7,Go To The Mirror!,The Who,Tommy,0.347,0.586,4,-8.057,1,0.0358,0.157,0.0,0.286,0.495,208.651
