Track ID,Track Name,Artist(s),Album,Danceability Rating,Energy Rating,Key Rating,Loudness Rating,Mode Rating,Speechiness Rating,Acousticness Rating,Instrumentalness Rating,Liveness Rating,Valence Rating,Tempo Rating
0018zXdHhCXIYWdUl6d8cz,I'm Forever Blowing Bubbles - (Stereo),Chet Atkins,The Essential Chet Atkins,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0
00K60iWcddHD9ZxnmqbjOL,The Times They Are A-Changin',Odetta,Odetta Sings Dylan,0.391,0.217,2.0,-13.66,1.0,0.0492,0.945,0.00047,0.127,0.409,170.933
00ObNKuu7dfny01spanGMQ,Nine Hundred Miles - Instrumental,"Woody Guthrie, Cisco Houston",Woody Guthrie Sings Folk Songs,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0
00Oz0cJKKjQfEzwo9Rydau,All over You - Witmark Demo - 1963,Bob Dylan,The Witmark Demos: 1962-1964 (The Bootleg Series Vol. 9),-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0
00fQwAEaHcZDxMJAn3N0wl,He Was a Friend Of Mine,Dave Van Ronk,Hear Me Howl (Live 1964),0.445,0.036,9.0,-26.244,1.0,0.0384,0.932,0.765,0.519,0.372,130.914
00lKaBZz3b0hokIclZ2CEF,Norwegian Wood,The Charles River Valley Boys,Beatle Country,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0
017YzqyoxnqeLta9otG0Rg,Wildwood Flower,Mother Maybelle Carter,Folk Music At Newport,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0
01V7wI4bNjYTv0QxyTRncU,Fishing Blues,Henry Thomas,Lovin' Babe,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0
02XUE4rkLA5WpPspfoBUHK,Dark as a Dungeon,Jim Kweskin,America,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0
032kwZ9kg4yIaIPBOOIwlm,I'll Be Your Baby Tonight,Bob Dylan,John Wesley Harding,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0
03f95cczYGlSHf1UfnVRkp,Tomorrow Is a Long Time,Odetta,Odetta Sings Dylan,0.52,0.139,8.0,-16.767,1.0,0.0324,0.95,0.00349,0.137,0.529,103.25
04ExhxwVIsBtSgjWaljuPi,Twelve Gates to the City,Dave Van Ronk,"Sings Ballads, Blues and a Spiritual",-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0
04bsExZXrwoRXYKKDWlTIU,I Saw The Light,"Hank Williams, Drifting Cowboys",Sings,0.349,0.273,7.0,-11.443,1.0,0.0325,0.95,6.21e-05,0.146,0.493,204.922
07IuSThN6YHAAollCnu1Ln,Can the Circle Be Unbroken,The Carter Family,Can The Circle Be Unbroken: Country Music's First Family,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0
081r6Uze95Mx8JkvH8c4m5,Goin' To Sit Down On The Banks Of The River,Rev. Gary Davis,Harlem Street Singer,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0
08GbBpaykn9oZKB6CxS8cN,The Wandering Boy,Roscoe Holcomb,The High Lonesome Sound,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0
09REPRlOCJY1amVIpG6Aet,All I Have To Do Is Dream,The Osborne Brothers,From Rocky Top to Muddy Bottom: The Songs of Boudleaux and Felice Bryant,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0
0AAsZvbbE1dGnveap3LJnz,One Day at a Time,Willie Nelson,Country Willie - His Own Songs,0.684,0.267,2.0,-11.032,1.0,0.0351,0.627,0.00117,0.117,0.497,116.122
0AeEmmfF3PA9WRlnjXJvyv,This Land is Not Our Land,Utah Phillips,Making Speech Free,0.649,0.181,6.0,-13.767,0.0,0.108,0.886,0.0,0.766,0.502,128.804
0AeV81qPB9ZJzNC8L0rNLq,The Midnight Special,Lead Belly,Lead Belly: The Smithsonian Folkways Collection,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0
0AknUKdH6qSR6xFzlkdVVy,Paperback Writer,The Charles River Valley Boys,Beatle Country,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0
0BbmTYj3Crdlfzn1Aat3dG,I Shall Be Released - Alternate Take,Bob Dylan,The Bootleg Series Volumes 1-3 (Rare And Unreleased) 1961-1991,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0
0BeL77kQEKgm8uFMTPh6qV,Go 'Way from My Window,John Jacob Niles,John Jacob Niles Sings Folk Songs,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0
0CS4pwHml8LCSdVJ1gIKU3,Big River - Take 1,"Bob Dylan, Johnny Cash","Travelin' Thru, 1967 - 1969: The Bootleg Series, Vol. 15 (Sampler)",-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0
0D7qLnnev1iKpH5RNT7YsD,I Shall Be Free,Bob Dylan,The Freewheelin' Bob Dylan,0.64,0.314,2.0,-12.88,1.0,0.038,0.86,5.72e-06,0.0779,0.798,100.552
0DPVxc77ao17VOjj7usXTz,Mississippi Delta Blues,Leon Redbone,Double Time,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0
0DPYCtNwxDxAFZD9S6W2Jk,"Maggie's Farm - Live at Newport Folk Festival, Newport, RI - July 1965",Bob Dylan,No Direction Home: Bootleg Volume 7 (Movie Soundtrack),-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0
0DSzSnUcIFJ7DRYzMxcCh9,Dust Bowl Blues,Woody Guthrie,Dust Bowl Ballads,0.673,0.181,9.0,-13.041,1.0,0.0357,0.792,1.29e-05,0.085,0.412,95.593
0Dcnab1NPhb3fAYMkRZwhR,Spiritual Trilogy _ Oh Freedom _ Come and Go with Me _ I'm on My Way,Odetta,Sings Ballads & Blues,0.37,0.274,0.0,-7.749,1.0,0.0372,0.858,0.0453,0.11,0.358,130.429
0GsTd1EQgxpMv8N5pzMYjQ,44 Blues,"Willie Thomas, Butch Cage","The Folk Music of the Newport Folk Festival 1959-60, Vol. 1",-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0
0GvhHQbWSnGltjl0je61dI,Mystery Train,Elvis Presley,For LP Fans Only,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0
0HBc7nSv7tT4KXktKAaNYx,September Song,Willie Nelson,Stardust,0.295,0.114,8.0,-14.657,1.0,0.0333,0.916,0.0336,0.163,0.0684,69.427
0HLBLRkkTOlAmjonShicD0,I'll Be Here in the Morning,Townes Van Zandt,Townes Van Zandt,0.558,0.17,4.0,-18.882,1.0,0.0331,0.887,0.037,0.113,0.635,76.835
0IWuuMXpP3xqkYoFdBhNVh,Wildwood Flower,"David Grisman, Tony Rice",Tone Poems,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0
0J28Vu2GmQfMwhFKNHHQAu,Passing Through,Cisco Houston,"The Folkways Years, 1944-1961",0.664,0.241,9.0,-12.399,1.0,0.223,0.922,0.0,0.11,0.61,125.87
0JQdK3Z10LHrLzKjSYfVyE,Railroad Bill,Ramblin' Jack Elliott,Best Of The Vanguard Years,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0
0K7TlSWBxzhRXI2qIapOt8,Riding in My Car (Car Song),Woody Guthrie,Woody at 100: The Woody Guthrie Centennial Collection,0.708,0.191,4.0,-16.726,1.0,0.157,0.905,0.0235,0.118,0.762,130.822
0K9Xk9AKGtvjXn063Ok6Eg,Riot In Cell Block Number Nine,Wanda Jackson,The Capitol Singles 1959-1961,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0
0KD3J7kuG555P3s7yOc6aO,Wreck of the Old '49,Shel Silverstein,Inside Folk Songs,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0
0LQb14wtNOmlcEpQkfnYX7,If I Had a Hammer (Hammer Song),Pete Seeger,If I Had a Hammer: Songs of Hope and Struggle,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0
